MoyoriSearchMemoryFile
# ファイル名(20文字まで) UTF-8で書いてね
駅コード調査用
# グループコード,駅名,色コード [インポート時はグループコード, 色コードのみ利用]
1111906,湯ノ岱,1
1111907,神明,1
1111908,吉堀,1
1111909,渡島鶴岡,1
1120102,陸奥市川,1
1120103,下田,1
1120104,向山,1
1120105,三沢,1
1120106,小川原,1
1120107,上北町,1
1120108,乙供,1
1120109,千曳,1
1120110,野辺地,1
1120111,狩場沢,1
1120112,清水川,1
1120113,小湊,1
1120114,西平内,1
1120115,浅虫温泉,1
1120116,野内,1
1120117,矢田前,1
1120118,小柳,1
1120119,東青森,1
1120120,青森,1
1120201,新庄,1
1120202,泉田,1
1120203,羽前豊里,1
1120204,真室川,1
1120205,釜淵,1
1120206,大滝,1
1120207,及位,1
1120208,院内,1
1120209,横堀,1
1120210,三関,1
1120211,上湯沢,1
1120212,湯沢,1
1120213,下湯沢,1
1120214,十文字,1
1120215,醍醐,1
1120216,柳田,1
1120217,横手,1
1120218,後三年,1
1120219,飯詰,1
1120220,大曲,1
1120221,神宮寺,1
1120222,刈和野,1
1120223,峰吉川,1
1120224,羽後境,1
1120225,大張野,1
1120226,和田,1
1120227,四ツ小屋,1
1120228,秋田,1
1120229,土崎,1
1120230,上飯島,1
1120231,追分,1
1120232,大久保,1
1120233,羽後飯塚,1
1120234,井川さくら,1
1120235,八郎潟,1
1120236,鯉川,1
1120237,鹿渡,1
1120238,森岳,1
1120239,北金岡,1
1120240,東能代,1
1120241,鶴形,1
1120242,富根,1
1120243,二ツ井,1
1120244,前山,1
1120245,鷹ノ巣（鷹巣）,1
1120246,糠沢,1
1120247,早口,1
1120248,下川沿,1
1120249,大館,1
1120250,白沢,1
1120251,陣場,1
1120252,津軽湯の沢,1
1120253,碇ケ関,1
1120254,長峰,1
1120255,大鰐温泉,1
1120256,石川,1
1120257,弘前,1
1120258,撫牛子,1
1120259,川部,1
1120260,北常盤,1
1120261,浪岡,1
1120262,大釈迦,1
1120263,鶴ケ坂,1
1120264,津軽新城,1
1120265,新青森,1
1120302,北野辺地,1
1120303,有戸,1
1120304,吹越,1
1120305,陸奥横浜,1
1120306,有畑,1
1120307,近川,1
1120308,金谷沢,1
1120309,赤川,1
1120310,下北,1
1120311,大湊,1
1120402,能代,1
1120403,向能代,1
1120404,北能代,1
1120405,鳥形,1
1120406,沢目,1
1120407,東八森,1
1120408,八森,1
1120409,滝ノ間,1
1120410,あきた白神,1
1120411,岩館,1
1120412,大間越,1
1120413,白神岳登山口,1
1120414,松神,1
1120415,十二湖,1
1120416,陸奥岩崎,1
1120417,陸奥沢辺,1
1120418,ウェスパ椿山,1
1120419,艫作,1
1120420,横磯,1
1120421,深浦,1
1120422,広戸,1
1120423,追良瀬,1
1120424,驫木,1
1120425,風合瀬,1
1120426,大戸瀬,1
1120427,千畳敷,1
1120428,北金ケ沢,1
1120429,陸奥柳田,1
1120430,陸奥赤石,1
1120431,鰺ケ沢,1
1120432,鳴沢,1
1120433,越水,1
1120434,陸奥森田,1
1120435,中田,1
1120436,木造,1
1120437,五所川原,1
1120438,陸奥鶴田,1
1120439,鶴泊,1
1120440,板柳,1
1120441,林崎,1
